f_power,dz,pos_jitter,c550,omega,eta,blue__misfit,blue__level,blue__pattern,green__misfit,green__level,green__pattern,red__misfit,red__level,red__pattern,par__misfit,par__level,par__pattern
0.9,-1.0,0.0,1.2,0.55,-0.33333333333333326,1.1072260006114967,-0.9117115726313352,1.1463906765329266,1.5148329623209098,-1.2254431958804402,1.1226732929853032,4.32127442643537,-4.321219112422149,0.9659747277700078,1.1237997369680186,-0.955460116166591,1.1400762257428634
1.1,-0.16666666666666652,0.6666666666666667,0.5,0.6833333333333333,-1.5,1.5127663452982654,1.507419253008628,0.7993434803881003,1.744008713197345,1.7439845524350148,1.2205112960964744,2.3428061011135908,1.5860223119673298,1.29488239748878,1.5601848990186296,1.5568554687464462,0.9611733881525466
1.1,-0.16666666666666652,0.6666666666666667,0.5,0.95,-1.5,1.9322535671891603,1.9321284287385159,0.9546356563195373,2.144516620542964,2.144416616649919,1.1766881037795793,3.0824237623754547,1.9046010949821182,2.057213758313431,1.974847894259593,1.9747173684008252,1.0638555187706153
0.7,-0.16666666666666652,0.6666666666666667,0.5,0.95,-1.5,1.6997663933457892,1.6997588950796005,1.0305202235176651,1.9300357538992012,1.9296384288512933,1.3719670103148702,2.640177085260881,2.1963755073257882,1.1865449561382915,1.7416971979049742,1.7416835023037043,1.0801429263522904
0.7,-0.16666666666666652,2.0,0.5,0.95,-1.5,1.7867468271102944,1.7820480844432138,0.9100589526400181,2.001791894993699,1.979063070268412,1.4205972943122496,3.09403250162629,2.01726078797099,1.8565974283113806,1.8186162353382596,1.8092367419755289,1.0203123754351662
0.7,1.5,2.0,0.5,0.95,-1.5,1.9187263539401773,1.9186133140896615,0.9302931520833374,2.1415161368901194,2.141044309484988,0.9942429775028819,2.629122267448504,2.0638545565734367,1.8808384172122594,1.9894935113304746,1.9894346211887453,0.9428567185413276
0.7,1.5,2.0,1.2,0.95,-1.5,1.7887173777315744,1.7878061578483986,0.9453143298969809,1.8827653396066424,1.8803579738375586,1.0103081835877181,2.891359043145658,1.2713469372718418,2.4017367016062643,1.8110401715168702,1.809840155741302,1.0827894378097473
0.7,1.5,2.0,1.2,0.95,0.833333333333333,1.2569159762510527,1.2526714430264896,0.7672570040138227,1.9737920427445546,1.971063920078178,1.3189018459120976,3.506084917487119,1.5388448797227907,2.9161703207950116,1.589095417290322,1.5890760158218866,0.9352686226488275
1.1,-0.16666666666666652,0.0,1.2,0.6833333333333333,2.0,1.148816058235599,-0.9345130811436541,1.2545459102433503,0.9706937367068246,0.3724250584181158,1.5250271169698144,1.7088391849304316,1.3574878548635567,1.4495320467042188,0.7504359134146812,-0.27851875730079784,1.3140602263797152
1.1,-0.16666666666666652,0.0,0.5,0.6833333333333333,2.0,0.9892992735905825,0.9859732422834584,1.0523001781316499,1.6667159779973733,1.663378826533367,1.4928057683493068,2.293749136209326,1.6256447192901011,1.6384433996522896,1.2512506903270282,1.239199310722821,1.0960424028814766
1.1,-0.16666666666666652,0.0,0.5,0.6833333333333333,-0.33333333333333326,1.3162828846583143,1.312519086744184,1.0938819981295131,1.5202362977313766,1.5162112308106415,1.1763411105160653,2.7008519371748765,2.60779377620509,0.9020903964343497,1.3715551963474084,1.3667492894958069,1.1658777229027772
1.1,1.5,0.0,0.5,0.6833333333333333,-0.33333333333333326,1.5876954432390233,1.5814911509315102,0.9942877517886691,1.7821002694637529,1.7791188062201146,1.0852196932603733,2.793103178122272,1.7800148666046112,2.15779478068912,1.5467360100281589,1.5290863216096384,1.1273347828325213
1.1,1.5,0.0,0.5,0.95,-0.33333333333333326,2.0936123425679325,2.092010001993329,0.949485538909298,2.1104591662832437,2.10709109088053,1.2023588792423014,3.1133957359269355,2.8354818277029876,0.8416131002464423,2.1172146072895415,2.115848833454633,0.9751686762429759
0.7,1.5,0.0,0.5,0.95,-0.33333333333333326,1.892029887306183,1.8899818476126713,0.9811644074810638,1.9590254178810111,1.9581635014575212,1.1503183465818618,2.7791226636698734,2.5420829779753955,0.9827891586398841,1.914774685875248,1.9130887188276215,1.0511863048673449
